head,relation,tail,label
Durg::373,drug_target_interaction,Protein::637,0.0
Durg::637,drug_target_interaction,Protein::124,0.0
Durg::465,drug_target_interaction,Protein::253,0.0
Durg::191,drug_target_interaction,Protein::494,0.0
Durg::43,drug_target_interaction,Protein::433,0.0
Durg::168,drug_target_interaction,Protein::665,0.0
Durg::644,drug_target_interaction,Protein::48,0.0
Durg::133,drug_target_interaction,Protein::155,0.0
Durg::457,drug_target_interaction,Protein::328,0.0
Durg::652,drug_target_interaction,Protein::1505,0.0
Durg::2,drug_target_interaction,Protein::88,0.0
Durg::194,drug_target_interaction,Protein::433,0.0
Durg::28,drug_target_interaction,Protein::523,0.0
Durg::138,drug_target_interaction,Protein::457,0.0
Durg::6,drug_target_interaction,Protein::1299,0.0
Durg::116,drug_target_interaction,Protein::986,0.0
Durg::380,drug_target_interaction,Protein::288,0.0
Durg::638,drug_target_interaction,Protein::264,0.0
Durg::355,drug_target_interaction,Protein::42,0.0
Durg::656,drug_target_interaction,Protein::360,0.0
Durg::161,drug_target_interaction,Protein::681,0.0
Durg::630,drug_target_interaction,Protein::417,0.0
Durg::641,drug_target_interaction,Protein::16,0.0
Durg::261,drug_target_interaction,Protein::140,0.0
Durg::597,drug_target_interaction,Protein::237,0.0
Durg::197,drug_target_interaction,Protein::545,0.0
Durg::576,drug_target_interaction,Protein::927,0.0
Durg::344,drug_target_interaction,Protein::1060,0.0
Durg::26,drug_target_interaction,Protein::997,0.0
Durg::365,drug_target_interaction,Protein::665,0.0
Durg::391,drug_target_interaction,Protein::358,0.0
Durg::567,drug_target_interaction,Protein::931,0.0
Durg::333,drug_target_interaction,Protein::146,0.0
Durg::574,drug_target_interaction,Protein::940,0.0
Durg::508,drug_target_interaction,Protein::295,0.0
Durg::146,drug_target_interaction,Protein::707,0.0
Durg::654,drug_target_interaction,Protein::186,0.0
Durg::250,drug_target_interaction,Protein::73,0.0
Durg::611,drug_target_interaction,Protein::1505,0.0
Durg::100,drug_target_interaction,Protein::135,0.0
Durg::264,drug_target_interaction,Protein::146,0.0
Durg::451,drug_target_interaction,Protein::588,0.0
Durg::297,drug_target_interaction,Protein::646,0.0
Durg::481,drug_target_interaction,Protein::1166,0.0
Durg::291,drug_target_interaction,Protein::858,0.0
Durg::560,drug_target_interaction,Protein::991,0.0
Durg::575,drug_target_interaction,Protein::40,0.0
Durg::511,drug_target_interaction,Protein::1009,0.0
Durg::35,drug_target_interaction,Protein::361,0.0
Durg::197,drug_target_interaction,Protein::289,0.0
Durg::122,drug_target_interaction,Protein::260,0.0
Durg::622,drug_target_interaction,Protein::486,0.0
Durg::424,drug_target_interaction,Protein::364,0.0
Durg::412,drug_target_interaction,Protein::95,0.0
Durg::270,drug_target_interaction,Protein::993,0.0
Durg::233,drug_target_interaction,Protein::689,0.0
Durg::2,drug_target_interaction,Protein::696,0.0
Durg::500,drug_target_interaction,Protein::545,0.0
Durg::11,drug_target_interaction,Protein::1011,0.0
Durg::497,drug_target_interaction,Protein::605,0.0
Durg::602,drug_target_interaction,Protein::1006,0.0
Durg::308,drug_target_interaction,Protein::389,0.0
Durg::354,drug_target_interaction,Protein::560,0.0
Durg::281,drug_target_interaction,Protein::550,0.0
Durg::371,drug_target_interaction,Protein::1015,0.0
Durg::3,drug_target_interaction,Protein::232,0.0
Durg::375,drug_target_interaction,Protein::568,0.0
Durg::22,drug_target_interaction,Protein::14,0.0
Durg::228,drug_target_interaction,Protein::1006,0.0
Durg::76,drug_target_interaction,Protein::752,0.0
Durg::6,drug_target_interaction,Protein::709,0.0
Durg::141,drug_target_interaction,Protein::783,0.0
Durg::172,drug_target_interaction,Protein::1165,0.0
Durg::638,drug_target_interaction,Protein::1151,0.0
Durg::622,drug_target_interaction,Protein::1180,0.0
Durg::518,drug_target_interaction,Protein::1119,0.0
Durg::34,drug_target_interaction,Protein::253,0.0
Durg::134,drug_target_interaction,Protein::90,0.0
Durg::254,drug_target_interaction,Protein::106,0.0
Durg::377,drug_target_interaction,Protein::309,0.0
Durg::189,drug_target_interaction,Protein::194,0.0
Durg::425,drug_target_interaction,Protein::102,0.0
Durg::671,drug_target_interaction,Protein::379,0.0
Durg::528,drug_target_interaction,Protein::569,0.0
Durg::443,drug_target_interaction,Protein::554,0.0
Durg::518,drug_target_interaction,Protein::459,0.0
Durg::205,drug_target_interaction,Protein::296,0.0
Durg::62,drug_target_interaction,Protein::428,0.0
Durg::471,drug_target_interaction,Protein::189,0.0
Durg::486,drug_target_interaction,Protein::330,0.0
Durg::618,drug_target_interaction,Protein::160,0.0
Durg::406,drug_target_interaction,Protein::715,0.0
Durg::111,drug_target_interaction,Protein::737,0.0
Durg::672,drug_target_interaction,Protein::146,0.0
Durg::65,drug_target_interaction,Protein::642,0.0
Durg::672,drug_target_interaction,Protein::689,0.0
Durg::582,drug_target_interaction,Protein::112,0.0
Durg::614,drug_target_interaction,Protein::997,0.0
Durg::272,drug_target_interaction,Protein::421,0.0
Durg::72,drug_target_interaction,Protein::483,0.0
Durg::68,drug_target_interaction,Protein::673,0.0
Durg::426,drug_target_interaction,Protein::592,0.0
Durg::458,drug_target_interaction,Protein::986,0.0
Durg::4,drug_target_interaction,Protein::665,0.0
Durg::361,drug_target_interaction,Protein::1022,0.0
Durg::227,drug_target_interaction,Protein::589,0.0
Durg::614,drug_target_interaction,Protein::440,0.0
Durg::137,drug_target_interaction,Protein::1201,0.0
Durg::110,drug_target_interaction,Protein::924,0.0
Durg::22,drug_target_interaction,Protein::433,0.0
Durg::590,drug_target_interaction,Protein::413,0.0
Durg::429,drug_target_interaction,Protein::165,0.0
Durg::573,drug_target_interaction,Protein::19,0.0
Durg::74,drug_target_interaction,Protein::247,0.0
Durg::656,drug_target_interaction,Protein::1505,0.0
Durg::601,drug_target_interaction,Protein::146,0.0
Durg::443,drug_target_interaction,Protein::309,0.0
Durg::309,drug_target_interaction,Protein::1170,0.0
Durg::656,drug_target_interaction,Protein::513,0.0
Durg::698,drug_target_interaction,Protein::1502,0.0
Durg::114,drug_target_interaction,Protein::85,0.0
Durg::88,drug_target_interaction,Protein::269,0.0
Durg::469,drug_target_interaction,Protein::89,0.0
Durg::80,drug_target_interaction,Protein::1166,0.0
Durg::436,drug_target_interaction,Protein::560,0.0
Durg::325,drug_target_interaction,Protein::139,0.0
Durg::684,drug_target_interaction,Protein::1168,0.0
Durg::250,drug_target_interaction,Protein::857,0.0
Durg::412,drug_target_interaction,Protein::119,0.0
Durg::54,drug_target_interaction,Protein::138,0.0
Durg::544,drug_target_interaction,Protein::221,0.0
Durg::437,drug_target_interaction,Protein::318,0.0
Durg::432,drug_target_interaction,Protein::744,0.0
Durg::602,drug_target_interaction,Protein::292,0.0
Durg::97,drug_target_interaction,Protein::102,0.0
Durg::491,drug_target_interaction,Protein::290,0.0
Durg::343,drug_target_interaction,Protein::166,0.0
Durg::698,drug_target_interaction,Protein::1009,0.0
Durg::271,drug_target_interaction,Protein::985,0.0
Durg::85,drug_target_interaction,Protein::1151,0.0
Durg::17,drug_target_interaction,Protein::19,0.0
Durg::354,drug_target_interaction,Protein::232,0.0
Durg::650,drug_target_interaction,Protein::206,0.0
Durg::168,drug_target_interaction,Protein::21,0.0
Durg::592,drug_target_interaction,Protein::189,0.0
Durg::596,drug_target_interaction,Protein::1167,0.0
Durg::16,drug_target_interaction,Protein::175,0.0
Durg::419,drug_target_interaction,Protein::778,0.0
Durg::392,drug_target_interaction,Protein::1066,0.0
Durg::125,drug_target_interaction,Protein::21,0.0
Durg::473,drug_target_interaction,Protein::149,0.0
Durg::606,drug_target_interaction,Protein::516,0.0
Durg::20,drug_target_interaction,Protein::189,0.0
Durg::188,drug_target_interaction,Protein::189,0.0
Durg::689,drug_target_interaction,Protein::1172,0.0
Durg::189,drug_target_interaction,Protein::357,0.0
Durg::27,drug_target_interaction,Protein::346,0.0
Durg::587,drug_target_interaction,Protein::340,0.0
Durg::99,drug_target_interaction,Protein::1152,0.0
Durg::675,drug_target_interaction,Protein::266,0.0
Durg::698,drug_target_interaction,Protein::64,0.0
Durg::394,drug_target_interaction,Protein::418,0.0
Durg::466,drug_target_interaction,Protein::1201,0.0
Durg::595,drug_target_interaction,Protein::288,0.0
Durg::316,drug_target_interaction,Protein::918,0.0
Durg::77,drug_target_interaction,Protein::778,0.0
Durg::132,drug_target_interaction,Protein::1375,0.0
Durg::481,drug_target_interaction,Protein::737,0.0
Durg::458,drug_target_interaction,Protein::857,0.0
Durg::23,drug_target_interaction,Protein::317,0.0
Durg::431,drug_target_interaction,Protein::429,0.0
Durg::179,drug_target_interaction,Protein::223,0.0
Durg::433,drug_target_interaction,Protein::310,0.0
Durg::182,drug_target_interaction,Protein::295,0.0
Durg::38,drug_target_interaction,Protein::1029,0.0
Durg::281,drug_target_interaction,Protein::123,0.0
Durg::302,drug_target_interaction,Protein::1029,0.0
Durg::678,drug_target_interaction,Protein::987,0.0
Durg::683,drug_target_interaction,Protein::538,0.0
Durg::685,drug_target_interaction,Protein::33,0.0
Durg::9,drug_target_interaction,Protein::149,0.0
Durg::391,drug_target_interaction,Protein::296,0.0
Durg::236,drug_target_interaction,Protein::570,0.0
Durg::251,drug_target_interaction,Protein::253,0.0
Durg::540,drug_target_interaction,Protein::1009,0.0
Durg::550,drug_target_interaction,Protein::51,0.0
Durg::333,drug_target_interaction,Protein::572,0.0
Durg::285,drug_target_interaction,Protein::183,0.0
Durg::202,drug_target_interaction,Protein::1162,0.0
Durg::112,drug_target_interaction,Protein::482,0.0
Durg::84,drug_target_interaction,Protein::450,0.0
Durg::615,drug_target_interaction,Protein::357,0.0
Durg::536,drug_target_interaction,Protein::67,0.0
Durg::66,drug_target_interaction,Protein::317,0.0
Durg::634,drug_target_interaction,Protein::640,0.0
Durg::17,drug_target_interaction,Protein::250,0.0
Durg::179,drug_target_interaction,Protein::424,0.0
Durg::230,drug_target_interaction,Protein::279,0.0
Durg::136,drug_target_interaction,Protein::1149,0.0
Durg::77,drug_target_interaction,Protein::931,0.0
Durg::587,drug_target_interaction,Protein::265,0.0
Durg::540,drug_target_interaction,Protein::85,0.0
Durg::695,drug_target_interaction,Protein::1187,0.0
Durg::247,drug_target_interaction,Protein::663,0.0
Durg::682,drug_target_interaction,Protein::248,0.0
Durg::130,drug_target_interaction,Protein::475,0.0
Durg::450,drug_target_interaction,Protein::583,0.0
Durg::535,drug_target_interaction,Protein::526,0.0
Durg::542,drug_target_interaction,Protein::574,0.0
Durg::278,drug_target_interaction,Protein::859,0.0
Durg::478,drug_target_interaction,Protein::707,0.0
Durg::468,drug_target_interaction,Protein::859,0.0
Durg::220,drug_target_interaction,Protein::530,0.0
Durg::400,drug_target_interaction,Protein::429,0.0
Durg::5,drug_target_interaction,Protein::389,0.0
Durg::480,drug_target_interaction,Protein::675,0.0
Durg::480,drug_target_interaction,Protein::617,0.0
Durg::292,drug_target_interaction,Protein::1153,0.0
Durg::179,drug_target_interaction,Protein::144,0.0
Durg::52,drug_target_interaction,Protein::727,0.0
Durg::411,drug_target_interaction,Protein::424,0.0
Durg::462,drug_target_interaction,Protein::460,0.0
Durg::601,drug_target_interaction,Protein::366,0.0
Durg::317,drug_target_interaction,Protein::258,0.0
Durg::661,drug_target_interaction,Protein::1505,0.0
Durg::41,drug_target_interaction,Protein::989,0.0
Durg::601,drug_target_interaction,Protein::1188,0.0
Durg::672,drug_target_interaction,Protein::990,0.0
Durg::413,drug_target_interaction,Protein::400,0.0
Durg::397,drug_target_interaction,Protein::400,0.0
Durg::427,drug_target_interaction,Protein::591,0.0
Durg::4,drug_target_interaction,Protein::256,0.0
Durg::395,drug_target_interaction,Protein::335,0.0
Durg::476,drug_target_interaction,Protein::127,0.0
Durg::338,drug_target_interaction,Protein::647,0.0
Durg::330,drug_target_interaction,Protein::561,0.0
Durg::268,drug_target_interaction,Protein::326,0.0
Durg::585,drug_target_interaction,Protein::266,0.0
Durg::645,drug_target_interaction,Protein::985,0.0
Durg::411,drug_target_interaction,Protein::1155,0.0
Durg::252,drug_target_interaction,Protein::814,0.0
Durg::242,drug_target_interaction,Protein::1169,0.0
Durg::606,drug_target_interaction,Protein::514,0.0
Durg::0,drug_target_interaction,Protein::221,0.0
Durg::595,drug_target_interaction,Protein::663,0.0
Durg::520,drug_target_interaction,Protein::1375,0.0
Durg::615,drug_target_interaction,Protein::487,0.0
Durg::172,drug_target_interaction,Protein::624,0.0
Durg::628,drug_target_interaction,Protein::62,0.0
Durg::454,drug_target_interaction,Protein::669,0.0
Durg::40,drug_target_interaction,Protein::58,0.0
Durg::193,drug_target_interaction,Protein::10,0.0
Durg::146,drug_target_interaction,Protein::18,0.0
Durg::391,drug_target_interaction,Protein::1185,0.0
Durg::136,drug_target_interaction,Protein::364,0.0
Durg::655,drug_target_interaction,Protein::13,0.0
Durg::340,drug_target_interaction,Protein::433,0.0
Durg::152,drug_target_interaction,Protein::319,0.0
Durg::2,drug_target_interaction,Protein::997,0.0
Durg::159,drug_target_interaction,Protein::186,0.0
Durg::60,drug_target_interaction,Protein::1066,0.0
Durg::483,drug_target_interaction,Protein::857,0.0
Durg::625,drug_target_interaction,Protein::1149,0.0
Durg::357,drug_target_interaction,Protein::402,0.0
Durg::675,drug_target_interaction,Protein::84,0.0
Durg::133,drug_target_interaction,Protein::240,0.0
Durg::678,drug_target_interaction,Protein::487,0.0
Durg::683,drug_target_interaction,Protein::994,0.0
Durg::587,drug_target_interaction,Protein::624,0.0
Durg::576,drug_target_interaction,Protein::115,0.0
Durg::341,drug_target_interaction,Protein::452,0.0
Durg::538,drug_target_interaction,Protein::33,0.0
Durg::506,drug_target_interaction,Protein::374,0.0
Durg::211,drug_target_interaction,Protein::817,0.0
Durg::309,drug_target_interaction,Protein::715,0.0
Durg::303,drug_target_interaction,Protein::1150,0.0
Durg::677,drug_target_interaction,Protein::1164,0.0
Durg::130,drug_target_interaction,Protein::366,0.0
Durg::570,drug_target_interaction,Protein::309,0.0
Durg::671,drug_target_interaction,Protein::527,0.0
Durg::58,drug_target_interaction,Protein::10,0.0
Durg::582,drug_target_interaction,Protein::278,0.0
Durg::433,drug_target_interaction,Protein::627,0.0
Durg::158,drug_target_interaction,Protein::1503,0.0
Durg::695,drug_target_interaction,Protein::461,0.0
Durg::500,drug_target_interaction,Protein::203,0.0
Durg::483,drug_target_interaction,Protein::322,0.0
Durg::644,drug_target_interaction,Protein::641,0.0
Durg::437,drug_target_interaction,Protein::408,0.0
Durg::455,drug_target_interaction,Protein::302,0.0
Durg::211,drug_target_interaction,Protein::1000,0.0
Durg::585,drug_target_interaction,Protein::614,0.0
Durg::41,drug_target_interaction,Protein::661,0.0
Durg::329,drug_target_interaction,Protein::986,0.0
Durg::621,drug_target_interaction,Protein::164,0.0
Durg::478,drug_target_interaction,Protein::742,0.0
Durg::444,drug_target_interaction,Protein::610,0.0
Durg::702,drug_target_interaction,Protein::112,0.0
Durg::217,drug_target_interaction,Protein::218,0.0
Durg::553,drug_target_interaction,Protein::1009,0.0
Durg::639,drug_target_interaction,Protein::140,0.0
Durg::47,drug_target_interaction,Protein::561,0.0
Durg::518,drug_target_interaction,Protein::185,0.0
Durg::392,drug_target_interaction,Protein::858,0.0
Durg::172,drug_target_interaction,Protein::238,0.0
Durg::222,drug_target_interaction,Protein::739,0.0
Durg::690,drug_target_interaction,Protein::108,0.0
Durg::191,drug_target_interaction,Protein::1038,0.0
Durg::276,drug_target_interaction,Protein::241,0.0
Durg::366,drug_target_interaction,Protein::1152,0.0
Durg::299,drug_target_interaction,Protein::665,0.0
Durg::695,drug_target_interaction,Protein::460,0.0
Durg::560,drug_target_interaction,Protein::739,0.0
Durg::99,drug_target_interaction,Protein::563,0.0
Durg::134,drug_target_interaction,Protein::477,0.0
Durg::10,drug_target_interaction,Protein::408,0.0
Durg::141,drug_target_interaction,Protein::765,0.0
Durg::260,drug_target_interaction,Protein::554,0.0
Durg::613,drug_target_interaction,Protein::856,0.0
Durg::321,drug_target_interaction,Protein::366,0.0
Durg::667,drug_target_interaction,Protein::136,0.0
Durg::52,drug_target_interaction,Protein::526,0.0
Durg::301,drug_target_interaction,Protein::16,0.0
Durg::652,drug_target_interaction,Protein::16,0.0
Durg::600,drug_target_interaction,Protein::40,0.0
Durg::306,drug_target_interaction,Protein::271,0.0
Durg::413,drug_target_interaction,Protein::1139,0.0
Durg::324,drug_target_interaction,Protein::135,0.0
Durg::302,drug_target_interaction,Protein::858,0.0
Durg::662,drug_target_interaction,Protein::418,0.0
Durg::103,drug_target_interaction,Protein::1162,0.0
Durg::143,drug_target_interaction,Protein::1503,0.0
Durg::431,drug_target_interaction,Protein::361,0.0
Durg::146,drug_target_interaction,Protein::144,0.0
Durg::703,drug_target_interaction,Protein::482,0.0
Durg::425,drug_target_interaction,Protein::143,0.0
Durg::202,drug_target_interaction,Protein::1168,0.0
Durg::356,drug_target_interaction,Protein::40,0.0
Durg::565,drug_target_interaction,Protein::477,0.0
Durg::32,drug_target_interaction,Protein::14,0.0
Durg::639,drug_target_interaction,Protein::340,0.0
Durg::266,drug_target_interaction,Protein::574,0.0
Durg::565,drug_target_interaction,Protein::817,0.0
Durg::507,drug_target_interaction,Protein::51,0.0
Durg::455,drug_target_interaction,Protein::1006,0.0
Durg::463,drug_target_interaction,Protein::1145,0.0
Durg::398,drug_target_interaction,Protein::1163,0.0
Durg::232,drug_target_interaction,Protein::289,0.0
Durg::509,drug_target_interaction,Protein::1170,0.0
Durg::431,drug_target_interaction,Protein::424,0.0
Durg::158,drug_target_interaction,Protein::263,0.0
Durg::137,drug_target_interaction,Protein::1381,0.0
Durg::82,drug_target_interaction,Protein::123,0.0
Durg::167,drug_target_interaction,Protein::940,0.0
Durg::101,drug_target_interaction,Protein::1060,0.0
Durg::677,drug_target_interaction,Protein::181,0.0
Durg::60,drug_target_interaction,Protein::984,0.0
Durg::110,drug_target_interaction,Protein::514,0.0
Durg::80,drug_target_interaction,Protein::994,0.0
Durg::534,drug_target_interaction,Protein::1145,0.0
Durg::322,drug_target_interaction,Protein::238,0.0
Durg::87,drug_target_interaction,Protein::271,0.0
Durg::597,drug_target_interaction,Protein::523,0.0
Durg::429,drug_target_interaction,Protein::250,0.0
Durg::423,drug_target_interaction,Protein::164,0.0
Durg::20,drug_target_interaction,Protein::134,0.0
Durg::400,drug_target_interaction,Protein::859,0.0
Durg::680,drug_target_interaction,Protein::572,0.0
Durg::691,drug_target_interaction,Protein::1006,0.0
Durg::134,drug_target_interaction,Protein::1186,0.0
Durg::315,drug_target_interaction,Protein::459,0.0
Durg::180,drug_target_interaction,Protein::21,0.0
Durg::492,drug_target_interaction,Protein::256,0.0
Durg::504,drug_target_interaction,Protein::614,0.0
Durg::205,drug_target_interaction,Protein::993,0.0
Durg::90,drug_target_interaction,Protein::738,0.0
Durg::707,drug_target_interaction,Protein::786,0.0
Durg::170,drug_target_interaction,Protein::183,0.0
Durg::38,drug_target_interaction,Protein::127,0.0
Durg::432,drug_target_interaction,Protein::346,0.0
Durg::625,drug_target_interaction,Protein::408,0.0
Durg::178,drug_target_interaction,Protein::442,0.0
Durg::123,drug_target_interaction,Protein::995,0.0
Durg::6,drug_target_interaction,Protein::311,0.0
Durg::461,drug_target_interaction,Protein::140,0.0
Durg::621,drug_target_interaction,Protein::675,0.0
Durg::74,drug_target_interaction,Protein::413,0.0
Durg::541,drug_target_interaction,Protein::271,0.0
Durg::552,drug_target_interaction,Protein::43,0.0
Durg::445,drug_target_interaction,Protein::994,0.0
Durg::202,drug_target_interaction,Protein::717,0.0
Durg::126,drug_target_interaction,Protein::151,0.0
Durg::376,drug_target_interaction,Protein::773,0.0
Durg::349,drug_target_interaction,Protein::291,0.0
Durg::680,drug_target_interaction,Protein::40,0.0
Durg::377,drug_target_interaction,Protein::160,0.0
Durg::354,drug_target_interaction,Protein::778,0.0
Durg::278,drug_target_interaction,Protein::26,0.0
Durg::622,drug_target_interaction,Protein::300,0.0
Durg::472,drug_target_interaction,Protein::25,0.0
Durg::544,drug_target_interaction,Protein::429,0.0
Durg::544,drug_target_interaction,Protein::727,0.0
Durg::511,drug_target_interaction,Protein::6,0.0
Durg::692,drug_target_interaction,Protein::322,0.0
Durg::31,drug_target_interaction,Protein::856,0.0
Durg::534,drug_target_interaction,Protein::1038,0.0
Durg::595,drug_target_interaction,Protein::296,0.0
Durg::349,drug_target_interaction,Protein::857,0.0
Durg::168,drug_target_interaction,Protein::73,0.0
Durg::584,drug_target_interaction,Protein::269,0.0
Durg::230,drug_target_interaction,Protein::134,0.0
Durg::321,drug_target_interaction,Protein::720,0.0
Durg::651,drug_target_interaction,Protein::722,0.0
Durg::364,drug_target_interaction,Protein::1177,0.0
Durg::557,drug_target_interaction,Protein::106,0.0
Durg::63,drug_target_interaction,Protein::119,0.0
Durg::508,drug_target_interaction,Protein::647,0.0
Durg::549,drug_target_interaction,Protein::485,0.0
Durg::553,drug_target_interaction,Protein::591,0.0
Durg::451,drug_target_interaction,Protein::487,0.0
Durg::651,drug_target_interaction,Protein::106,0.0
Durg::638,drug_target_interaction,Protein::48,0.0
Durg::479,drug_target_interaction,Protein::67,0.0
Durg::27,drug_target_interaction,Protein::269,0.0
Durg::345,drug_target_interaction,Protein::996,0.0
Durg::206,drug_target_interaction,Protein::656,0.0
Durg::612,drug_target_interaction,Protein::1066,0.0
Durg::132,drug_target_interaction,Protein::62,0.0
Durg::227,drug_target_interaction,Protein::295,0.0
Durg::444,drug_target_interaction,Protein::1006,0.0
Durg::110,drug_target_interaction,Protein::324,0.0
Durg::13,drug_target_interaction,Protein::1009,0.0
Durg::363,drug_target_interaction,Protein::145,0.0
Durg::492,drug_target_interaction,Protein::312,0.0
Durg::350,drug_target_interaction,Protein::89,0.0
Durg::332,drug_target_interaction,Protein::394,0.0
Durg::658,drug_target_interaction,Protein::995,0.0
Durg::590,drug_target_interaction,Protein::614,0.0
Durg::654,drug_target_interaction,Protein::302,0.0
Durg::465,drug_target_interaction,Protein::357,0.0
Durg::306,drug_target_interaction,Protein::583,0.0
Durg::381,drug_target_interaction,Protein::686,0.0
Durg::347,drug_target_interaction,Protein::271,0.0
Durg::273,drug_target_interaction,Protein::1177,0.0
Durg::451,drug_target_interaction,Protein::574,0.0
Durg::430,drug_target_interaction,Protein::48,0.0
Durg::549,drug_target_interaction,Protein::67,0.0
Durg::546,drug_target_interaction,Protein::627,0.0
Durg::85,drug_target_interaction,Protein::1119,0.0
Durg::633,drug_target_interaction,Protein::461,0.0
Durg::97,drug_target_interaction,Protein::549,0.0
Durg::704,drug_target_interaction,Protein::346,0.0
Durg::606,drug_target_interaction,Protein::141,0.0
Durg::545,drug_target_interaction,Protein::1178,0.0
Durg::628,drug_target_interaction,Protein::857,0.0
Durg::675,drug_target_interaction,Protein::1029,0.0
Durg::6,drug_target_interaction,Protein::984,0.0
Durg::110,drug_target_interaction,Protein::247,0.0
Durg::94,drug_target_interaction,Protein::320,0.0
Durg::518,drug_target_interaction,Protein::918,0.0
Durg::695,drug_target_interaction,Protein::328,0.0
Durg::234,drug_target_interaction,Protein::570,0.0
Durg::86,drug_target_interaction,Protein::155,0.0
Durg::174,drug_target_interaction,Protein::286,0.0
Durg::298,drug_target_interaction,Protein::273,0.0
Durg::394,drug_target_interaction,Protein::518,0.0
Durg::295,drug_target_interaction,Protein::608,0.0
Durg::335,drug_target_interaction,Protein::290,0.0
Durg::240,drug_target_interaction,Protein::475,0.0
Durg::64,drug_target_interaction,Protein::285,0.0
Durg::233,drug_target_interaction,Protein::45,0.0
Durg::27,drug_target_interaction,Protein::472,0.0
Durg::217,drug_target_interaction,Protein::1178,0.0
Durg::478,drug_target_interaction,Protein::31,0.0
Durg::170,drug_target_interaction,Protein::1148,0.0
Durg::156,drug_target_interaction,Protein::449,0.0
Durg::351,drug_target_interaction,Protein::408,0.0
Durg::683,drug_target_interaction,Protein::1154,0.0
Durg::498,drug_target_interaction,Protein::1000,0.0
Durg::380,drug_target_interaction,Protein::359,0.0
Durg::349,drug_target_interaction,Protein::112,0.0
Durg::606,drug_target_interaction,Protein::429,0.0
Durg::430,drug_target_interaction,Protein::998,0.0
Durg::181,drug_target_interaction,Protein::327,0.0
Durg::347,drug_target_interaction,Protein::485,0.0
Durg::637,drug_target_interaction,Protein::51,0.0
Durg::521,drug_target_interaction,Protein::247,0.0
Durg::179,drug_target_interaction,Protein::123,0.0
Durg::682,drug_target_interaction,Protein::89,0.0
Durg::85,drug_target_interaction,Protein::244,0.0
Durg::213,drug_target_interaction,Protein::428,0.0
Durg::521,drug_target_interaction,Protein::610,0.0
Durg::315,drug_target_interaction,Protein::613,0.0
Durg::65,drug_target_interaction,Protein::581,0.0
Durg::165,drug_target_interaction,Protein::197,0.0
Durg::219,drug_target_interaction,Protein::302,0.0
Durg::308,drug_target_interaction,Protein::524,0.0
Durg::606,drug_target_interaction,Protein::296,0.0
Durg::238,drug_target_interaction,Protein::592,0.0
Durg::96,drug_target_interaction,Protein::278,0.0
Durg::450,drug_target_interaction,Protein::368,0.0
Durg::388,drug_target_interaction,Protein::583,0.0
Durg::348,drug_target_interaction,Protein::194,0.0
Durg::602,drug_target_interaction,Protein::290,0.0
Durg::552,drug_target_interaction,Protein::433,0.0
Durg::544,drug_target_interaction,Protein::1153,0.0
Durg::471,drug_target_interaction,Protein::272,0.0
Durg::423,drug_target_interaction,Protein::85,0.0
Durg::57,drug_target_interaction,Protein::151,0.0
Durg::259,drug_target_interaction,Protein::426,0.0
Durg::382,drug_target_interaction,Protein::258,0.0
Durg::171,drug_target_interaction,Protein::987,0.0
Durg::459,drug_target_interaction,Protein::223,0.0
Durg::34,drug_target_interaction,Protein::102,0.0
Durg::219,drug_target_interaction,Protein::223,0.0
Durg::393,drug_target_interaction,Protein::996,0.0
Durg::539,drug_target_interaction,Protein::417,0.0
Durg::52,drug_target_interaction,Protein::315,0.0
Durg::625,drug_target_interaction,Protein::1502,0.0
Durg::536,drug_target_interaction,Protein::786,0.0
Durg::624,drug_target_interaction,Protein::987,0.0
Durg::96,drug_target_interaction,Protein::288,0.0
Durg::621,drug_target_interaction,Protein::166,0.0
Durg::532,drug_target_interaction,Protein::859,0.0
Durg::89,drug_target_interaction,Protein::60,0.0
Durg::676,drug_target_interaction,Protein::1176,0.0
Durg::587,drug_target_interaction,Protein::583,0.0
Durg::210,drug_target_interaction,Protein::32,0.0
Durg::446,drug_target_interaction,Protein::993,0.0
Durg::676,drug_target_interaction,Protein::786,0.0
Durg::565,drug_target_interaction,Protein::530,0.0
Durg::497,drug_target_interaction,Protein::1161,0.0
Durg::219,drug_target_interaction,Protein::641,0.0
Durg::538,drug_target_interaction,Protein::368,0.0
Durg::118,drug_target_interaction,Protein::189,0.0
Durg::695,drug_target_interaction,Protein::573,0.0
Durg::592,drug_target_interaction,Protein::569,0.0
Durg::259,drug_target_interaction,Protein::1015,0.0
Durg::101,drug_target_interaction,Protein::496,0.0
Durg::337,drug_target_interaction,Protein::78,0.0
Durg::82,drug_target_interaction,Protein::786,0.0
Durg::542,drug_target_interaction,Protein::165,0.0
Durg::522,drug_target_interaction,Protein::1177,0.0
Durg::338,drug_target_interaction,Protein::453,0.0
Durg::554,drug_target_interaction,Protein::243,0.0
Durg::375,drug_target_interaction,Protein::1149,0.0
Durg::301,drug_target_interaction,Protein::1139,0.0
Durg::489,drug_target_interaction,Protein::505,0.0
Durg::528,drug_target_interaction,Protein::21,0.0
Durg::553,drug_target_interaction,Protein::259,0.0
Durg::12,drug_target_interaction,Protein::656,0.0
Durg::561,drug_target_interaction,Protein::1038,0.0
Durg::147,drug_target_interaction,Protein::518,0.0
Durg::23,drug_target_interaction,Protein::75,0.0
Durg::14,drug_target_interaction,Protein::608,0.0
Durg::141,drug_target_interaction,Protein::1009,0.0
